Url,Etapa,Sem,Anno,Fecha,Partido,EquipoLoc,EquipoVis,FTR,GolLoc,GolVis,PtsLoc,PtsVis,PosLoc,PosVis,TirosLoc,TirosVis,FaltasLoc,FaltasVis,FLugarLoc,FlugarVis,TarAmaLoc,TarAmaVis,TarRojLoc,TarRojVis,DiaNom,Dia,Mes,Hora,Fec_Partido
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_20/,Regular,1,2017,Fecha - 20,Tigres FC - Huila,Tigres FC,Huila,V,0,1,0,3,65,35,2,3,16,21,1,0,2,1,1,0,Domingo,28,Mayo,3:15:00 p. m.,28/05/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_20/,Regular,1,2017,Fecha - 20,Pasto - Junior,Pasto,Junior,V,1,2,0,3,50,50,1,5,14,10,0,0,2,2,0,0,Domingo,28,Mayo,5:30:00 p. m.,28/05/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_20/,Regular,1,2017,Fecha - 20,Medellin - Nacional,Medellin,Nacional,L,4,3,3,0,51,49,7,8,13,17,1,0,7,4,0,0,Domingo,28,Mayo,7:30:00 p. m.,28/05/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_20/,Regular,1,2017,Fecha - 20,Cortulua - Once Caldas,Cortulua,Once Caldas,E,1,1,1,1,48,52,5,1,20,15,3,5,4,3,0,0,Lunes,29,Mayo,5:30:00 p. m.,29/05/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Nacional - Rionegro Aguilas,Nacional,Rionegro Aguilas,L,3,0,3,0,59,41,6,1,24,13,2,3,1,1,0,0,Domingo,12,Febrero,7:30:00 p. m.,12/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Once Caldas - Deportivo Cali,Once Caldas,Deportivo Cali,V,0,2,0,3,69,31,2,4,18,18,0,2,8,0,0,3,Domingo,12,Febrero,3:00:00 p. m.,12/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Cortulua - Patriotas,Cortulua,Patriotas,E,0,0,1,1,46,54,2,2,9,10,3,0,0,1,0,0,Lunes,13,Febrero,7:45:00 p. m.,13/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Tigres FC - Pasto,Tigres FC,Pasto,V,0,1,0,3,53,47,4,4,19,14,1,0,4,2,0,0,Martes,14,Febrero,4:00:00 p. m.,14/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Millonarios - Atletico Bucaramanga,Millonarios,Atletico Bucaramanga,L,3,0,3,0,43,57,8,3,16,11,3,2,1,3,0,0,Domingo,12,Febrero,5:30:00 p. m.,12/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Huila - Medellin,Huila,Medellin,L,2,1,3,0,37,63,8,5,19,14,2,2,5,3,0,0,Sabado,11,Febrero,3:15:00 p. m.,11/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Envigado - Santa Fe,Envigado,Santa Fe,V,0,1,0,3,56,45,2,1,12,14,1,1,5,3,0,1,Sabado,11,Febrero,7:45:00 p. m.,11/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,America de Cali - Junior,America de Cali,Junior,L,3,1,3,0,34,66,6,4,23,11,2,0,2,4,0,1,Sabado,11,Febrero,8:00:00 p. m.,11/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Alianza - Tolima,Alianza,Tolima,L,2,1,3,0,53,47,4,2,15,12,5,3,1,1,0,1,Sabado,11,Febrero,5:30:00 p. m.,11/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_3/,Regular,1,2017,Fecha - 3,Jaguares FC - La Equidad,Jaguares FC,La Equidad,V,0,2,0,3,57,43,1,5,15,24,0,2,3,3,0,0,Domingo,12,Febrero,3:15:00 p. m.,12/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Rionegro Aguilas - Millonarios,Rionegro Aguilas,Millonarios,E,0,0,1,1,55,45,3,0,19,25,1,5,4,3,1,1,Domingo,19,Febrero,3:00:00 p. m.,19/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Atletico Bucaramanga - Envigado,Atletico Bucaramanga,Envigado,E,1,1,1,1,71,29,4,2,11,16,4,1,2,5,1,0,Domingo,19,Febrero,7:30:00 p. m.,19/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,La Equidad - America de Cali,La Equidad,America de Cali,V,0,3,0,3,60,40,3,6,15,24,1,1,3,3,0,0,Domingo,19,Febrero,3:15:00 p. m.,19/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Junior - Alianza,Junior,Alianza,V,1,2,0,3,66,34,3,6,25,16,1,0,4,3,0,0,Domingo,19,Febrero,5:30:00 p. m.,19/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Pasto - Jaguares FC,Pasto,Jaguares FC,E,0,0,1,1,68,32,1,0,13,20,4,1,1,7,0,1,Viernes,17,Febrero,7:45:00 p. m.,17/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Deportivo Cali - Cortulua,Deportivo Cali,Cortulua,L,2,0,3,0,52,48,8,3,14,20,1,2,2,3,0,0,Sabado,18,Febrero,4:00:00 p. m.,18/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Patriotas - Tigres FC,Patriotas,Tigres FC,L,3,0,3,0,51,49,5,5,19,18,2,3,0,4,0,0,Sabado,18,Febrero,2:00:00 p. m.,18/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Santa Fe - Huila,Santa Fe,Huila,L,1,0,3,0,53,47,6,1,25,13,3,0,3,2,0,0,Sabado,18,Febrero,6:00:00 p. m.,18/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Medellin - Once Caldas,Medellin,Once Caldas,L,1,0,3,0,66,34,10,2,13,10,2,1,4,3,0,1,Sabado,18,Febrero,8:00:00 p. m.,18/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_4/,Regular,1,2017,Fecha - 4,Tolima - Nacional,Tolima,Nacional,E,0,0,1,1,40,60,2,3,12,13,4,4,4,1,0,0,Sabado,18,Febrero,8:00:00 p. m.,18/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,America de Cali - Jaguares FC,America de Cali,Jaguares FC,V,0,2,0,3,65,35,4,7,19,16,2,0,3,3,0,0,Jueves,23,Febrero,8:00:00 p. m.,23/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Nacional - Junior,Nacional,Junior,L,2,1,3,0,66,34,4,3,15,14,2,3,3,3,0,0,Miercoles,26,Abril,8:00:00 p. m.,26/04/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Once Caldas - Santa Fe,Once Caldas,Santa Fe,E,0,0,1,1,53,47,1,5,13,24,3,1,2,4,0,0,Jueves,23,Febrero,6:00:00 p. m.,23/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Tigres FC - Deportivo Cali,Tigres FC,Deportivo Cali,E,0,0,1,1,49,51,0,0,18,15,2,3,4,1,0,0,Martes,21,Febrero,4:00:00 p. m.,21/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Alianza - La Equidad,Alianza,La Equidad,L,2,0,3,0,43,57,5,4,11,12,2,6,2,1,0,0,Miercoles,22,Febrero,6:00:00 p. m.,22/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Pasto - Patriotas,Pasto,Patriotas,L,5,0,3,0,56,44,8,3,9,19,0,0,1,4,0,0,Martes,21,Febrero,6:00:00 p. m.,21/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Millonarios - Tolima,Millonarios,Tolima,L,3,0,3,0,43,57,7,2,13,20,5,1,1,3,0,0,Miercoles,22,Febrero,8:00:00 p. m.,22/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Huila - Atletico Bucaramanga,Huila,Atletico Bucaramanga,V,0,1,0,3,58,42,0,2,15,24,6,1,3,4,0,0,Miercoles,22,Febrero,3:15:00 p. m.,22/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Envigado - Rionegro Aguilas,Envigado,Rionegro Aguilas,E,1,1,1,1,54,46,1,5,17,14,4,0,3,2,0,0,Jueves,23,Febrero,4:00:00 p. m.,23/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_5/,Regular,1,2017,Fecha - 5,Cortulua - Medellin,Cortulua,Medellin,E,2,2,1,1,39,61,5,3,27,12,1,3,3,1,0,0,Martes,21,Febrero,8:00:00 p. m.,21/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Atletico Bucaramanga - Once Caldas,Atletico Bucaramanga,Once Caldas,V,1,2,0,3,54,46,3,5,10,16,0,2,2,2,1,0,Domingo,26,Febrero,7:30:00 p. m.,26/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Junior - Millonarios,Junior,Millonarios,E,1,1,1,1,61,39,2,6,21,22,0,3,1,3,0,0,Miercoles,29,Marzo,8:00:00 p. m.,29/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Rionegro Aguilas - Huila,Rionegro Aguilas,Huila,L,1,0,3,0,57,43,4,1,17,20,1,3,6,4,0,1,Miercoles,05,Abril,8:00:00 p. m.,05/04/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Jaguares FC - Alianza,Jaguares FC,Alianza,V,0,2,0,3,59,41,4,3,16,14,1,1,3,2,0,0,Domingo,26,Febrero,3:15:00 p. m.,26/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Santa Fe - Cortulua,Santa Fe,Cortulua,L,2,0,3,0,54,46,6,4,19,14,3,0,4,2,0,0,Domingo,26,Febrero,1:15:00 p. m.,26/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Medellin - Tigres FC,Medellin,Tigres FC,L,3,0,3,0,55,45,9,1,15,18,1,0,0,1,0,1,Domingo,26,Febrero,3:15:00 p. m.,26/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Tolima - Envigado,Tolima,Envigado,L,2,1,3,0,62,38,7,3,8,13,2,1,3,5,0,1,Domingo,26,Febrero,5:30:00 p. m.,26/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,America de Cali - Pasto,America de Cali,Pasto,L,1,0,3,0,50,50,3,1,25,15,2,1,2,2,0,0,Domingo,26,Febrero,5:30:00 p. m.,26/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,Patriotas - Deportivo Cali,Patriotas,Deportivo Cali,L,3,2,3,0,59,41,7,2,18,14,1,2,2,2,0,0,Sabado,25,Febrero,3:15:00 p. m.,25/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_6/,Regular,1,2017,Fecha - 6,La Equidad - Nacional,La Equidad,Nacional,V,0,2,0,3,49,51,2,7,15,19,3,0,5,2,0,0,Sabado,25,Febrero,7:45:00 p. m.,25/02/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Huila - Tolima,Huila,Tolima,L,1,0,3,0,41,59,4,4,19,14,4,1,6,0,0,0,Sabado,25,Marzo,3:15:00 p. m.,25/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Tigres FC - Santa Fe,Tigres FC,Santa Fe,E,1,1,1,1,40,60,2,4,20,21,3,2,3,2,0,0,Miercoles,01,Marzo,6:00:00 p. m.,01/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Patriotas - Medellin,Patriotas,Medellin,V,0,1,0,3,53,47,4,3,9,14,1,3,0,2,0,0,Miercoles,01,Marzo,4:00:00 p. m.,01/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Millonarios - La Equidad,Millonarios,La Equidad,L,1,0,3,0,46,54,8,3,23,12,2,2,1,3,0,0,Miercoles,01,Marzo,11:00:00 a. m.,01/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Alianza - America de Cali,Alianza,America de Cali,E,3,3,1,1,49,51,4,9,15,20,0,0,3,3,0,0,Miercoles,01,Marzo,8:00:00 p. m.,01/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Once Caldas - Rionegro Aguilas,Once Caldas,Rionegro Aguilas,L,1,0,3,0,48,52,3,2,16,12,3,4,2,4,0,0,Domingo,26,Marzo,7:00:00 p. m.,26/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Envigado - Junior,Envigado,Junior,E,0,0,1,1,32,68,1,4,16,10,2,2,2,3,1,0,Jueves,02,Marzo,6:00:00 p. m.,02/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Cortulua - Atletico Bucaramanga,Cortulua,Atletico Bucaramanga,E,0,0,1,1,41,59,4,2,25,13,2,2,3,1,0,0,Miercoles,01,Marzo,6:00:00 p. m.,01/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Deportivo Cali - Pasto,Deportivo Cali,Pasto,E,0,0,1,1,56,44,3,2,17,14,1,3,2,2,0,0,Domingo,26,Marzo,5:00:00 p. m.,26/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_7/,Regular,1,2017,Fecha - 7,Nacional - Jaguares FC,Nacional,Jaguares FC,L,2,0,3,0,65,35,6,4,18,13,6,4,1,2,0,0,Jueves,02,Marzo,8:00:00 p. m.,02/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Medellin - Deportivo Cali,Medellin,Deportivo Cali,L,3,1,3,0,66,34,6,1,12,16,2,0,3,4,0,1,Sabado,04,Marzo,7:45:00 p. m.,04/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Santa Fe - Patriotas,Santa Fe,Patriotas,E,0,0,1,1,57,43,6,0,7,19,1,0,2,5,0,0,Sabado,04,Marzo,6:00:00 p. m.,04/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Pasto - Alianza,Pasto,Alianza,L,1,0,3,0,61,39,5,3,22,13,1,2,2,2,0,0,Sabado,04,Marzo,3:15:00 p. m.,04/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Atletico Bucaramanga - Tigres FC,Atletico Bucaramanga,Tigres FC,V,0,1,0,3,60,40,6,2,16,18,2,3,3,4,0,0,Sabado,04,Marzo,5:30:00 p. m.,04/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,America de Cali - Nacional,America de Cali,Nacional,E,0,0,1,1,34,66,1,2,18,23,11,0,1,2,1,0,Domingo,05,Marzo,5:15:00 p. m.,05/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Tolima - Once Caldas,Tolima,Once Caldas,V,2,3,0,3,42,58,3,6,19,14,3,1,3,3,0,0,Domingo,05,Marzo,5:30:00 p. m.,05/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Junior - Huila,Junior,Huila,E,3,3,1,1,54,46,7,3,10,15,2,4,0,3,1,0,Domingo,05,Marzo,7:30:00 p. m.,05/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,La Equidad - Envigado,La Equidad,Envigado,L,1,0,3,0,68,32,6,0,11,23,2,1,3,3,0,0,Domingo,05,Marzo,1:15:00 p. m.,05/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Jaguares FC - Millonarios,Jaguares FC,Millonarios,L,1,0,3,0,48,52,3,2,25,16,2,2,4,1,0,0,Domingo,05,Marzo,3:15:00 p. m.,05/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_8/,Regular,1,2017,Fecha - 8,Rionegro Aguilas - Cortulua,Rionegro Aguilas,Cortulua,V,0,1,0,3,59,41,5,6,15,19,0,1,2,3,0,1,Lunes,06,Marzo,8:00:00 p. m.,06/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Tigres FC - Rionegro Aguilas,Tigres FC,Rionegro Aguilas,E,0,0,1,1,52,48,4,1,18,22,0,1,0,2,0,0,Domingo,12,Marzo,3:30:00 p. m.,12/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Millonarios - America de Cali,Millonarios,America de Cali,L,3,0,3,0,40,61,5,4,18,16,2,0,0,2,0,0,Sabado,11,Marzo,7:45:00 p. m.,11/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Once Caldas - Junior,Once Caldas,Junior,E,3,3,1,1,62,38,4,8,17,18,1,4,2,2,0,0,Domingo,12,Marzo,5:15:00 p. m.,12/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Patriotas - Atletico Bucaramanga,Patriotas,Atletico Bucaramanga,E,0,0,1,1,56,44,0,1,15,17,1,2,5,1,0,1,Domingo,12,Marzo,5:30:00 p. m.,12/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Cortulua - Tolima,Cortulua,Tolima,E,2,2,1,1,41,59,6,5,17,18,3,1,3,2,0,1,Sabado,11,Marzo,5:30:00 p. m.,11/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Huila - La Equidad,Huila,La Equidad,V,0,2,0,3,50,50,0,4,16,16,3,2,1,3,0,0,Sabado,11,Marzo,3:30:00 p. m.,11/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Medellin - Pasto,Medellin,Pasto,L,4,1,3,0,51,49,7,4,16,16,5,0,3,4,0,2,Jueves,09,Marzo,8:00:00 p. m.,09/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Alianza - Nacional,Alianza,Nacional,V,1,5,0,3,42,58,2,7,9,18,1,1,2,2,0,0,Sabado,11,Marzo,6:00:00 p. m.,11/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Deportivo Cali - Santa Fe,Deportivo Cali,Santa Fe,E,0,0,1,1,61,39,2,1,17,24,2,1,3,5,0,0,Domingo,12,Marzo,7:30:00 p. m.,12/03/2017
https://colombia.as.com/resultados/futbol/colombia_i/2017/jornada/regular_a_9/,Regular,1,2017,Fecha - 9,Envigado - Jaguares FC,Envigado,Jaguares FC,E,1,1,1,1,72,28,4,2,13,15,2,5,3,2,0,0,Lunes,13,Marzo,6:00:00 p. m.,13/03/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Junior - La Equidad,Junior,La Equidad,L,3,0,3,0,63,37,8,3,9,14,2,0,1,2,0,0,Domingo,09,Julio,5:15:00 p. m.,09/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Tigres FC - Once Caldas,Tigres FC,Once Caldas,L,1,0,3,0,46,54,4,2,21,9,3,2,3,0,0,0,Domingo,09,Julio,3:15:00 p. m.,09/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Santa Fe - Nacional,Santa Fe,Nacional,L,1,0,3,0,35,65,3,2,19,7,0,4,4,2,0,0,Domingo,09,Julio,7:30:00 p. m.,09/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Tolima - Jaguares FC,Tolima,Jaguares FC,E,0,0,1,1,56,44,5,3,11,21,3,4,0,3,0,0,Sabado,08,Julio,4:00:00 p. m.,08/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Medellin - Millonarios,Medellin,Millonarios,E,1,1,1,1,56,44,2,3,18,26,0,4,6,6,0,0,Sabado,08,Julio,7:35:00 p. m.,08/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Rionegro Aguilas - America de Cali,Rionegro Aguilas,America de Cali,V,0,1,0,3,49,51,2,4,10,16,0,1,1,1,0,0,Domingo,09,Julio,5:30:00 p. m.,09/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Deportivo Cali - Envigado,Deportivo Cali,Envigado,L,4,2,3,0,73,27,6,4,17,13,6,3,2,1,0,1,Sabado,08,Julio,8:00:00 p. m.,08/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Patriotas - Huila,Patriotas,Huila,E,1,1,1,1,50,50,4,5,12,13,2,0,1,3,1,1,Viernes,07,Julio,7:45:00 p. m.,07/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Pasto - Cortulua,Pasto,Cortulua,E,1,1,1,1,68,32,5,5,20,13,6,2,3,5,0,0,Sabado,08,Julio,2:00:00 p. m.,08/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_1/,Regular,2,2017,Fecha - 1,Alianza - Atletico Bucaramanga,Alianza,Atletico Bucaramanga,L,2,1,3,0,46,54,6,4,19,20,0,4,2,4,0,0,Sabado,08,Julio,6:00:00 p. m.,08/07/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Once Caldas - Junior,Once Caldas,Junior,L,3,2,3,0,32,68,5,7,20,11,0,3,8,2,0,0,Sabado,26,Agosto,6:00:00 p. m.,26/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Santa Fe - Millonarios,Santa Fe,Millonarios,L,1,0,3,0,29,71,1,4,20,11,3,1,5,5,0,0,Domingo,27,Agosto,5:15:00 p. m.,27/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,America de Cali - Deportivo Cali,America de Cali,Deportivo Cali,V,0,1,0,3,60,40,4,5,18,20,4,1,2,4,1,1,Domingo,27,Agosto,7:30:00 p. m.,27/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Medellin - Nacional,Medellin,Nacional,L,1,0,3,0,34,66,5,5,14,16,2,2,3,2,1,0,Sabado,26,Agosto,7:45:00 p. m.,26/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Atletico Bucaramanga - Alianza,Atletico Bucaramanga,Alianza,L,1,0,3,0,53,47,6,3,17,12,1,0,3,3,0,0,Lunes,28,Agosto,8:00:00 p. m.,28/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Envigado - Rionegro Aguilas,Envigado,Rionegro Aguilas,L,2,0,3,0,47,53,3,6,18,11,1,3,5,2,0,1,Domingo,27,Agosto,5:30:00 p. m.,27/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Huila - Tolima,Huila,Tolima,L,2,0,3,0,35,65,4,5,16,17,4,4,4,3,0,0,Domingo,27,Agosto,3:15:00 p. m.,27/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Patriotas - La Equidad,Patriotas,La Equidad,E,1,1,1,1,59,41,3,3,14,20,2,3,4,3,0,0,Sabado,26,Agosto,3:15:00 p. m.,26/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Cortulua - Pasto,Cortulua,Pasto,L,3,2,3,0,37,63,7,3,29,18,1,2,1,2,0,0,Viernes,25,Agosto,8:00:00 p. m.,25/08/2017
https://colombia.as.com/resultados/futbol/colombia_ii/2017/jornada/regular_a_10/,Regular,2,2017,Fecha - 10,Tigres FC - Jaguares FC,Tigres FC,Jaguares FC,L,1,0,3,0,44,56,6,1,22,15,0,1,2,2,0,0,Sabado,26,Agosto,5:30:00 p. m.,26/08/2017
